"realist",": a person who recognizes what is real or possible in a particular situation : one who accepts and deals with things as they really are : a person (such as a writer or painter) who adheres to a style of realism by representing things in a way faithful to nature or to real life"
"realistic",": of, relating to, or marked by literary or artistic realism : accurately representing what is natural or real : convincingly rendered to appear natural : able to see things as they really are and to deal with them in a practical way : based on what is real rather than on what is wanted or hoped for : not impractical or visionary"
"realistically",": of, relating to, or marked by literary or artistic realism : accurately representing what is natural or real : convincingly rendered to appear natural : able to see things as they really are and to deal with them in a practical way : based on what is real rather than on what is wanted or hoped for : not impractical or visionary"
"realities",": the quality or state of being real : a real event, entity, or state of affairs : the totality of real things and events : something that is neither derivative nor dependent but exists necessarily : television programming that features people (especially people who are not professional actors) dealing with real-life situations or participating in contrived activities (such as competitions)"
"reality",": the quality or state of being real : a real event, entity, or state of affairs : the totality of real things and events : something that is neither derivative nor dependent but exists necessarily : television programming that features people (especially people who are not professional actors) dealing with real-life situations or participating in contrived activities (such as competitions)"
"realization",": the action of realizing : the state of being realized : something realized"
"realize",": to bring into concrete existence : ACCOMPLISH : to cause to seem real : make appear real : to convert into actual money : to bring or get by sale, investment, or effort : GAIN : to conceive vividly as real : be fully aware of"
"realized",": to bring into concrete existence : ACCOMPLISH : to cause to seem real : make appear real : to convert into actual money : to bring or get by sale, investment, or effort : GAIN : to conceive vividly as real : be fully aware of"
"realizes",": to bring into concrete existence : ACCOMPLISH : to cause to seem real : make appear real : to convert into actual money : to bring or get by sale, investment, or effort : GAIN : to conceive vividly as real : be fully aware of"
"realizing",": to bring into concrete existence : ACCOMPLISH : to cause to seem real : make appear real : to convert into actual money : to bring or get by sale, investment, or effort : GAIN : to conceive vividly as real : be fully aware of"
"really",": in reality : ACTUALLY : TRULY, UNQUESTIONABLY : VERY sense 1"
"realm",": KINGDOM sense 3 : SPHERE, DOMAIN : a primary marine or terrestrial biogeographic division of the earth's surface"
"realms",": KINGDOM sense 3 : SPHERE, DOMAIN : a primary marine or terrestrial biogeographic division of the earth's surface"
"realty",": REAL ESTATE sense 1"
"reap",": to cut with a sickle, scythe, or reaping machine : to clear of a crop by reaping : to gather by reaping : HARVEST : OBTAIN, WIN"
